X,Y,OBJECTID,FIELDNAME,FIELDAREA,ORGGRPNM,UNITNAME,UNITTYPCOD,UNITTYPDES,LOCATION,PERIODDATE,PERIODYRMN,PERIODMNTH,PERIODMNNM,PERIODYR,OILPRODMAS,OILPRODM3,OILPRDDENS,OILPRODMBD,DGASPRODMA,DGASPROKSM,DGASPROMMS,DGASPRODEN,AGASPRODMA,AGASPROMMS,AGASPROKSM,AGASPRODEN,GCONDMASS,GCONDVOL,GCONDMBD,GCONDDEN,INJWATMASS,INJWATVOL,INJWATMBD,WATPRODMAS,WATPRODVOL,WATPRODMBD,WELLREGNO
1.358277932,57.37335089,1151,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-03-15T00:00:00.000Z,201503,3,March,2015,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,30-06-06
1.358277932,57.37335089,1152,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-04-15T00:00:00.000Z,201504,4,April,2015,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,30/06- 6Z
1.358277932,57.37335089,1153,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-05-15T00:00:00.000Z,201505,5,May,2015,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,30/06- 7X
1.358277932,57.37335089,1154,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-06-15T00:00:00.000Z,201506,6,June,2015,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,30/06- 7Y
1.358277932,57.37335089,1155,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-07-15T00:00:00.000Z,201507,7,July,2015,1806.3,2230,810,0.45247419,,,,,181.248,0.20163726,177,1.024,,,,,0,0,0,5311,5311,1.07761903,30/06- 7Z
1.358277932,57.37335089,1156,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-08-15T00:00:00.000Z,201508,8,August,2015,6577.9704,8133,808.8,1.65021194,,,,,726.909,0.81908016,719,1.011,,,,,0,0,0,16052,16052,3.25700258,30/06a- 9
1.358277932,57.37335089,1157,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-09-15T00:00:00.000Z,201509,9,September,2015,10611.2853,13167,805.9,2.760681,,,,,1228.536,1.42201733,1208,1.017,,,,,0,0,0,26890,26890,5.63793667,30/07a- 1
1.358277932,57.37335089,1158,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-10-15T00:00:00.000Z,201510,10,October,2015,7206.7192,8948,805.4,1.81557806,,,,,787.569,0.88743177,779,1.011,,,,,0,0,0,16737,16737,3.39599129,30/07a- 11
1.358277932,57.37335089,1159,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-11-15T00:00:00.000Z,201511,11,November,2015,7205.836,9262,778,1.94193267,,,,,806.195,0.92407583,785,1.027,,,,,0,0,0,16742,16742,3.51023933,30/07a- 6
1.358277932,57.37335089,1160,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2015-12-15T00:00:00.000Z,201512,12,December,2015,7963.312,10262,776,2.0821929,,,,,955.266,1.09590419,962,0.993,,,,,0,0,0,19173,19173,3.89026355,30/07a- 8
1.358277932,57.37335089,1161,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-01-15T00:00:00.000Z,201601,1,January,2016,9509.0334,12163,781.8,2.46791194,,,,,1218.872,1.37614581,1208,1.009,,,,,0,0,0,23402,23402,4.74834129,30/07a-M10
1.358277932,57.37335089,1162,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-02-15T00:00:00.000Z,201602,2,Feburary,2016,10351.374,13254,781,2.8747469,,,,,1172.458,1.41503552,1162,1.009,,,,,0,0,0,25212,25212,5.46839586,30/07a-M11
1.358277932,57.37335089,1163,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-03-15T00:00:00.000Z,201603,3,March,2016,11393.0183,14471,787.3,2.93621258,,,,,1333.871,1.49120435,1309,1.019,,,,,0,0,0,28583,28583,5.7995829,30/07a-M11Z
1.358277932,57.37335089,1164,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-04-15T00:00:00.000Z,201604,4,April,2016,5952.2495,7597,783.5,1.59283767,,,,,746.64,0.861686,732,1.02,,,,,0,0,0,18174,18174,3.810482,30/07a-M12
1.358277932,57.37335089,1165,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-05-15T00:00:00.000Z,201605,5,May,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9/13-A37
1.358277932,57.37335089,1166,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-06-15T00:00:00.000Z,201606,6,June,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21/10-A45X
1.358277932,57.37335089,1167,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-07-15T00:00:00.000Z,201607,7,July,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21/10-B54
1.358277932,57.37335089,1168,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-08-15T00:00:00.000Z,201608,8,August,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21/10-B38
1.358277932,57.37335089,1169,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-09-15T00:00:00.000Z,201609,9,September,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21/10-C22
1.358277932,57.37335089,1170,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-10-15T00:00:00.000Z,201610,10,October,2016,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21/10-C52
1.358277932,57.37335089,1171,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-11-15T00:00:00.000Z,201611,11,November,2016,1220.4624,1506,810.4,0.315758,,,,,181.28,0.20718133,176,1.03,,,,,0,0,0,1817,1817,0.38096433,21/10-D62Y
1.358277932,57.37335089,1172,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2016-12-15T00:00:00.000Z,201612,12,December,2016,10225.5456,12576,813.1,2.55171097,,,,,1359.006,1.47867323,1298,1.047,,,,,0,0,0,26524,26524,5.38180516,21/10-D62X
1.358277932,57.37335089,1173,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-01-15T00:00:00.000Z,201701,1,January,2017,10484.5092,13021,805.2,2.6420029,,,,,2161.06,2.35585226,2068,1.045,,,,,0,0,0,29623,29623,6.01060226,211/21-N95
1.358277932,57.37335089,1174,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-02-15T00:00:00.000Z,201702,2,Feburary,2017,11375.0604,14127,805.2,3.17352964,,,,,2413.84,2.88574,2288,1.055,,,,,0,0,0,35731,35731,8.02671393,211/21-N96
1.358277932,57.37335089,1175,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-03-15T00:00:00.000Z,201703,3,March,2017,11650.416,14505,803.2,2.94311129,,,,,1955.425,2.07219306,1819,1.075,,,,,0,0,0,34886,34886,7.07848194,211/21-N96Z
1.358277932,57.37335089,1176,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-04-15T00:00:00.000Z,201704,4,April,2017,1401.2988,1749,801.2,0.366707,,,,,231.54,0.240142,204,1.135,,,,,0,0,0,3421,3421,0.71726967,30/07a-P10
1.358277932,57.37335089,1177,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-05-15T00:00:00.000Z,201705,5,May,2017,10.491,13,807,0.00263774,,,,,2.366,0.00227839,2,1.183,,,,,0,0,0,1,1,0.0002029,30/07a-P16Z
1.358277932,57.37335089,1178,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-06-15T00:00:00.000Z,201706,6,June,2017,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,30/07a-P20
1.358277932,57.37335089,1179,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-07-15T00:00:00.000Z,201707,7,July,2017,860.4876,1068,805.7,0.21670065,,,,,119.483,0.11505855,101,1.183,,,,,0,0,0,2956,2956,0.59978194,30/07a-P22
1.358277932,57.37335089,1180,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-08-15T00:00:00.000Z,201708,8,August,2017,9605.6378,11897,807.4,2.41393968,,,,,0,0,0,0,,,,,0,0,0,32843,32843,6.66395065,30/07a-P23
1.358277932,57.37335089,1181,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-09-15T00:00:00.000Z,201709,9,September,2017,9045.765,11230,805.5,2.35455667,,,,,0,0,0,0,,,,,0,0,0,33353,33353,6.99301233,30/07a-P24
1.358277932,57.37335089,1182,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-10-15T00:00:00.000Z,201710,10,October,2017,7332.17,8980,816.5,1.82207097,,,,,0,0,0,0,,,,,0,0,0,31740,31740,6.44014839,30/07a-P3
1.358277932,57.37335089,1183,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-11-15T00:00:00.000Z,201711,11,November,2017,8759.7153,10731,816.3,2.249933,,,,,1221.444,1.3878795,1179,1.036,,,,,0,0,0,38787,38787,8.132341,30/07a-P5
1.358277932,57.37335089,1184,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2017-12-15T00:00:00.000Z,201712,12,December,2017,2379.9803,2917,815.9,0.59186871,,,,,280.567,0.30644306,269,1.043,,,,,0,0,0,12069,12069,2.44883903,30/07a-P5Z
1.358277932,57.37335089,1185,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-01-15T00:00:00.000Z,201801,1,January,2018,9559.135,11729,815,2.37985194,,,,,1069.91,1.25653048,1103,0.97,,,,,0,0,0,38044,38044,7.71925032,30/07a-P6
1.358277932,57.37335089,1186,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-02-15T00:00:00.000Z,201802,2,Feburary,2018,12779.1765,15655,816.3,3.51678393,,,,,1586.814,2.0154775,1598,0.993,,,,,0,0,0,45256,45256,10.16643714,30/07a-S1
1.358277932,57.37335089,1187,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-03-15T00:00:00.000Z,201803,3,March,2018,11530.7352,14136,815.7,2.86824,,,,,1485.392,1.66550097,1462,1.016,,,,,0,0,0,49983,49983,10.14171194,30/07a-S2
1.358277932,57.37335089,1188,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-04-15T00:00:00.000Z,201804,4,April,2018,13318.6836,16284,817.9,3.414212,,,,,2106.54,1.659805,1410,1.494,,,,,0,0,0,56181,56181,11.779283,30/07a-S3
1.358277932,57.37335089,1189,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-05-15T00:00:00.000Z,201805,5,May,2018,14211.385,17350,819.1,3.52037097,,,,,2297.016,1.66777935,1464,1.569,,,,,0,0,0,71368,71368,14.48079742,30/07a-S4
1.358277932,57.37335089,1190,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-06-15T00:00:00.000Z,201806,6,June,2018,11065.6152,13452,822.6,2.820436,,,,,1880.452,1.32313533,1124,1.673,,,,,0,0,0,51281,51281,10.75191633,30/07a-S5
1.358277932,57.37335089,1191,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-07-15T00:00:00.000Z,201807,7,July,2018,8299.0472,10106,821.2,2.05054,,,,,1427.183,1.01046468,887,1.609,,,,,0,0,0,37441,37441,7.59689968,30/07a-S5Z
1.358277932,57.37335089,1192,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-08-15T00:00:00.000Z,201808,8,August,2018,3240.6102,3951,820.2,0.80167065,,,,,565.754,0.36682032,322,1.757,,,,,0,0,0,16651,16651,3.37854161,30/07a-S6
1.358277932,57.37335089,1193,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-09-15T00:00:00.000Z,201809,9,September,2018,12170.9614,14767,824.2,3.09614767,,,,,2318.55,1.70689167,1450,1.599,,,,,0,0,0,81482,81482,17.08405933,30/07a-S6Z
1.358277932,57.37335089,1194,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-10-15T00:00:00.000Z,201810,10,October,2018,12921.048,15624,827,3.17016,,,,,2453.248,2.04143484,1792,1.369,,,,,0,0,0,80720,80720,16.37834839,30/07a-S8
1.358277932,57.37335089,1195,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-11-15T00:00:00.000Z,201811,11,November,2018,12475.3734,15129,824.6,3.172047,,,,,2417.048,2.02943533,1724,1.402,,,,,0,0,0,65490,65490,13.73107,30/07a-S9
1.358277932,57.37335089,1196,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2018-12-15T00:00:00.000Z,201812,12,December,2018,11538.072,14040,821.8,2.84876129,,,,,2081.53,1.69739839,1490,1.397,,,,,0,0,0,66747,66747,13.54318161,30/12a- 9
1.358277932,57.37335089,1197,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2019-01-15T00:00:00.000Z,201901,1,January,2019,13336.6464,16296,818.4,3.30651097,,,,,2473.78,2.03915645,1790,1.382,,,,,0,0,0,80089,80089,16.25031645,30/13- 5
1.358277932,57.37335089,1198,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2019-02-15T00:00:00.000Z,201902,2,Feburary,2019,11903.2589,14557,817.7,3.27012607,,,,,2282.934,2.05962125,1633,1.398,,,,,0,0,0,61656,61656,13.85058,30/25b- 3
1.358277932,57.37335089,1199,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2019-03-15T00:00:00.000Z,201903,3,March,2019,13798.5586,16846,819.1,3.41810774,,,,,2612.025,2.08814177,1833,1.425,,,,,0,0,0,60558,60558,12.28741355,30/27- 1
1.358277932,57.37335089,1200,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2019-04-15T00:00:00.000Z,201904,4,April,2019,13062.0554,15941,819.4,3.34229633,,,,,2851.739,2.32961283,1979,1.441,,,,,0,0,0,65629,65629,13.76021367,41/08- 2
1.358277932,57.37335089,1201,ARBROATH,CNS,REPSOL SINOPEC RESOURCES,ARBROATH,P,Oil Field Exporting to Pipeline,Offshore,2019-05-15T00:00:00.000Z,201905,5,May,2019,13576.0442,16538,820.9,3.35561355,,,,,2569.59,1.90701,1674,1.535,,,,,0,0,0,69980,69980,14.19916774,41/14- 1
2.782715348,56.18298595,1202,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2003-09-15T00:00:00.000Z,200309,9,September,2003,1874.025,2250,832.9,0.47175,,,,,181.58,0.16480333,140,1.297,,,,,0,0,0,0,0,0,41/24- 3
2.782715348,56.18298595,1203,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2003-10-15T00:00:00.000Z,200310,10,October,2003,76204.5197,91493,832.9,18.56422484,,,,,3312.538,2.90950032,2554,1.297,,,,,0,0,0,0,0,0,42/14- 1
2.782715348,56.18298595,1204,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2003-11-15T00:00:00.000Z,200311,11,November,2003,63202.1178,75882,832.9,15.909926,,,,,2621.237,2.37905383,2021,1.297,,,,,0,0,0,12199,12199,2.55772367,42/24- 1
2.782715348,56.18298595,1205,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2003-12-15T00:00:00.000Z,200312,12,December,2003,39986.6961,48009,832.9,9.74118097,,,,,2941.596,2.58369097,2268,1.297,,,,,0,0,0,58258,58258,11.82073613,43/16- 1
2.782715348,56.18298595,1206,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-01-15T00:00:00.000Z,200401,1,January,2004,38405.019,46110,832.9,9.35586774,,,,,3951.959,3.47112274,3047,1.297,,,,,0,0,0,81791,81791,16.59565774,43/19b- 3
2.782715348,56.18298595,1207,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-02-15T00:00:00.000Z,200402,2,Feburary,2004,33936.5105,40745,832.9,8.83745,,,,,3583.611,3.36466707,2763,1.297,,,,,0,0,0,108956,108956,23.63218069,44/14- 1
2.782715348,56.18298595,1208,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-03-15T00:00:00.000Z,200403,3,March,2004,31591.897,37930,832.9,7.69611935,,,,,3159.492,2.77507548,2436,1.297,,,,,0,0,0,140010,140010,28.40848065,44/17- 1
2.782715348,56.18298595,1209,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-04-15T00:00:00.000Z,200404,4,April,2004,23000.5335,27615,832.9,5.789945,,,,,2361.837,2.1436205,1821,1.297,,,,,0,0,0,99362,99362,20.83289933,44/17- 3
2.782715348,56.18298595,1210,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-05-15T00:00:00.000Z,200405,5,May,2004,41621.6788,49972,832.9,10.13948,,,,,4242.487,3.7263021,3271,1.297,,,,,0,0,0,97401,97401,19.7629771,44/17c-M1
2.782715348,56.18298595,1211,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-06-15T00:00:00.000Z,200406,6,June,2004,62850.634,75460,832.9,15.82144667,,,,,6261.916,5.68336067,4828,1.297,,,,,0,0,0,94755,94755,19.866965,44/18b-K1
2.782715348,56.18298595,1212,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-07-15T00:00:00.000Z,200407,7,July,2004,54338.396,65240,832.9,13.23740645,,,,,5168.545,4.53968629,3985,1.297,,,,,0,0,0,115264,115264,23.38743742,44/19b-K1
2.782715348,56.18298595,1213,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-08-15T00:00:00.000Z,200408,8,August,2004,38106.0079,45751,832.9,9.28302548,,,,,3954.553,3.47340113,3049,1.297,,,,,0,0,0,105783,105783,21.46371194,44/21- 3
2.782715348,56.18298595,1214,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-09-15T00:00:00.000Z,200409,9,September,2004,29979.4026,35994,832.9,7.546742,,,,,3784.646,3.43497233,2918,1.297,,,,,0,0,0,100736,100736,21.12098133,44/21- 5
2.782715348,56.18298595,1215,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-10-15T00:00:00.000Z,200410,10,October,2004,22555.7649,27081,832.9,5.49482226,,,,,3629.006,3.18746355,2798,1.297,,,,,0,0,0,67907,67907,13.77854935,44/21a- 10
2.782715348,56.18298595,1216,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-11-15T00:00:00.000Z,200411,11,November,2004,8501.4103,10207,832.9,2.14006767,,,,,2102.437,1.90818717,1621,1.297,,,,,0,0,0,3525,3525,0.739075,44/21a- 9
2.782715348,56.18298595,1217,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2004-12-15T00:00:00.000Z,200412,12,December,2004,18796.0543,22567,832.9,4.5789171,,,,,1395.572,1.22577226,1076,1.297,,,,,0,0,0,5982,5982,1.2137671,44/21a-B2
2.782715348,56.18298595,1218,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2005-01-15T00:00:00.000Z,200501,1,January,2005,19756.388,23720,832.9,4.81286452,,,,,1285.327,1.12894081,991,1.297,,,,,0,0,0,7223,7223,1.46557,48/30- 10
2.782715348,56.18298595,1219,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2005-02-15T00:00:00.000Z,200502,2,Feburary,2005,22582.4177,27113,832.9,6.09074179,,,,,1691.288,1.64467,1304,1.297,,,,,0,0,0,27990,27990,6.28775357,12/14- 2
2.782715348,56.18298595,1220,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2005-03-15T00:00:00.000Z,200503,3,March,2005,25801.5762,30978,832.9,6.28553613,,,,,2319.036,2.03687806,1788,1.297,,,,,0,0,0,62112,62112,12.60272516,13/30- 1
2.782715348,56.18298595,1221,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2005-04-15T00:00:00.000Z,200504,4,April,2005,22246.759,26710,832.9,5.60019667,,,,,2079.091,1.88699817,1603,1.297,,,,,0,0,0,62227,62227,13.04692767,13/30a- 4
2.782715348,56.18298595,1222,ARDMORE,CNS,ENQUEST PLC,ARDMORE,OTL,Offshore Tanker Loader,Offshore,2005-05-15T00:00:00.000Z,200505,5,May,2005,13398.0294,16086,832.9,3.26390129,,,,,1326.831,1.165395,1023,1.297,,,,,0,0,0,43310,43310,8.78773871,14/26- 1
2.782715348,56.18298595,1223,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-06-15T00:00:00.000Z,197506,6,June,1975,31104.33,37430,833,7.84782333,,,,,1470.752,1.83402567,1558,0.944,,,,,0,0,0,0,0,0,14/26- 2
2.782715348,56.18298595,1224,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-07-15T00:00:00.000Z,197507,7,July,1975,69677.688,83848,833,17.01302968,,,,,3836.416,4.62968258,4064,0.944,,,,,0,0,0,0,0,0,14/26a- 10
2.782715348,56.18298595,1225,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-08-15T00:00:00.000Z,197508,8,August,1975,92866.743,111753,833,22.67504419,,,,,5278.848,6.37037032,5592,0.944,,,,,0,0,0,0,0,0,14/26a- 8
2.782715348,56.18298595,1226,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-09-15T00:00:00.000Z,197509,9,September,1975,49170.27,59170,833,12.40597667,,,,,2643.2,3.29606667,2800,0.944,,,,,0,0,0,0,0,0,14/26a- 9
2.782715348,56.18298595,1227,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-10-15T00:00:00.000Z,197510,10,October,1975,61631.115,74165,833,15.04831774,,,,,3808.096,4.59550677,4034,0.944,,,,,0,0,0,0,0,0,14/26a-N1
2.782715348,56.18298595,1228,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-11-15T00:00:00.000Z,197511,11,November,1975,91798.908,110468,833,23.16145733,,,,,5758.4,7.18071667,6100,0.944,,,,,0,0,0,0,0,0,14/26a-N2
2.782715348,56.18298595,1229,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1975-12-15T00:00:00.000Z,197512,12,December,1975,90810.849,109279,833,22.17306161,,,,,5471.424,6.60276581,5796,0.944,,,,,0,0,0,0,0,0,14/26a-N3
2.782715348,56.18298595,1230,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1976-01-15T00:00:00.000Z,197601,1,January,1976,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14/27a- 1
2.782715348,56.18298595,1231,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1976-02-15T00:00:00.000Z,197602,2,Feburary,1976,57546.75,69250,833,15.02008621,,,,,3576.816,4.61408741,3789,0.944,,,,,0,0,0,0,0,0,15/13b- 11
2.782715348,56.18298595,1232,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1976-03-15T00:00:00.000Z,197603,3,March,1976,80546.337,96927,833,19.66680097,,,,,4488.72,5.41686532,4755,0.944,,,,,0,0,0,0,0,0,15/18b- 10
2.782715348,56.18298595,1233,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1976-04-15T00:00:00.000Z,197604,4,April,1976,105212.079,126609,833,26.545687,,,,,5498.8,6.85699583,5825,0.944,,,,,0,0,0,0,0,0,15/19- 1
2.782715348,56.18298595,1234,ARGYLL,CNS,BHP BILLITON PETROLEUM,ARGYLL,P,Oil Field Exporting to Pipeline,Offshore,1976-05-15T00:00:00.000Z,197605,5,May,1976,132310.989,159219,833,32.30604871,,,,,6875.152,8.29674661,7283,0.944,,,,,0,0,0,0,0,0,15/19- 3
